variable,mean,median,sd,mad,2.5%,97.5%,rhat,ess_bulk,ess_tail,compound,lod,perc_present
bw_sd_log_level_2,1.13361035055,1.13129,0.07673483391604735,0.075753446999999835,0.99134855,1.29168025,1.000170826570628,4182.951342004995,8055.839039580842,X194.0807_3.1847517,27974,0.9966442953020134
bw_sd_log_level_3,0.24614687954905,0.161962,0.29145100295403475,0.15368920707,0.007503217250000001,1.0345187499999984,1.0005514372144084,3091.365198831589,5306.558868955611,X194.0807_3.1847517,27974,0.9966442953020134
icc_log_level_2,0.7424062320330478,0.7279642135814779,0.090949205805313793,0.08134678471008919,0.5949694079741821,0.9555120872997688,1.0001846042686477,5089.698094118986,6170.222237021095,X368.3439_9.056404,2301166,1
icc_log_level_3,0.28362559003724314,0.20851868283908465,0.23149899047559802,0.1850352108567435,0.024509096254616447,0.875423175152517,1.0001609308223418,4913.290998288486,6063.999477063768,X368.3439_9.056404,2301166,1
icc_log_minus_centre_nominator,0.45878064199580465,0.4964052811288703,0.15446351913646628,0.13376718863784362,0.07943283617877153,0.6696811422221891,1.000107420345656,4973.870146827835,6195.167359252941,X368.3439_9.056404,2301166,1
icc_log_minus_centre,0.6398399792220958,0.6433034375437546,0.05202942039197644,0.05093127994994003,0.5287734658997891,0.7333777660886445,1.0001924008797647,4709.962364636641,8656.69159993315,X368.3439_9.056404,2301166,1
wi_sd_log,0.05250160768,0.05233955,0.0032386552649567813,0.003164609700000001,0.0466129075,0.059437424999999995,1.0000598965418241,8323.966413944381,12423.051562448956,X368.3439_9.056404,2301166,1
bw_sd_log_level_2,0.07032478459,0.0701205,0.005741589807720554,0.005732843550000003,0.059606887500000004,0.08200796499999999,1.0002804226026212,5438.109030889069,9824.59784337748,X368.3439_9.056404,2301166,1
bw_sd_log_level_3,0.06416975735733,0.04504105,0.07116563418505674,0.026651439989999994,0.0141511275,0.23315802499999877,1.0001513138714848,4936.533559785822,6151.4643403607815,X368.3439_9.056404,2301166,1
icc_log_level_2,0.438177096281442,0.4301915144594224,0.10155029505081271,0.07955387210533021,0.2717933069707331,0.6821617765011604,1.0004285958239842,2848.2909404757143,1856.6288091523872,X175.0962_0.62885904,52327,1
icc_log_level_3,0.05814309337084537,0.013844067448200544,0.12638757013238655,0.019422962200944815,2.838413477655697e-5,0.4536058634183699,1.0000766804306926,2954.895462350674,1777.5143012384412,X175.0962_0.62885904,52327,1
icc_log_minus_centre_nominator,0.38003400291059664,0.3876982076973745,0.08530696310562484,0.07724624706993924,0.18733693619467304,0.5235875148750333,0.9999790635092484,2917.8995899625484,1912.7880688657037,X175.0962_0.62885904,52327,1
icc_log_minus_centre,0.40337992610119544,0.40588533919738234,0.07170980943122983,0.07146073924097929,0.2557849400522405,0.5368146032182356,0.9999970569143258,5145.731831740069,8521.253639814766,X175.0962_0.62885904,52327,1
wi_sd_log,0.3160752283,0.31514699999999995,0.01928431169139178,0.01924859579999995,0.28108632499999997,0.35692202500000003,1.0000429528782788,7468.833222566025,11333.431801732408,X175.0962_0.62885904,52327,1
bw_sd_log_level_2,0.25994225865,0.260048,0.03035759964988792,0.0300174609,0.19965365000000002,0.31899407499999993,0.999974633441314,6140.986528897295,8359.888928119595,X175.0962_0.62885904,52327,1
bw_sd_log_level_3,0.0852093272030285,0.0485569,0.15529708167714795,0.04732029245999999,0.0021775707500000002,0.37608205,1.000092503151071,2939.873095188716,1768.8518939077915,X175.0962_0.62885904,52327,1
icc_log_level_2,0.7844645285144536,0.775124536791052,0.0944258360000335,0.10041214667470896,0.6210040813887939,0.9708217053992133,1.0002868701815228,5878.494477126637,6814.856161277251,X362.2089_5.1662917,73453,1
icc_log_level_3,0.44530736308833097,0.4070538142854193,0.23189457864774238,0.25415514838892184,0.10318633453461998,0.9231105689048209,1.0002875955252473,6062.673622891483,6970.313823626425,X362.2089_5.1662917,73453,1
icc_log_minus_centre_nominator,0.3391571654261226,0.35615535396137676,0.14661043159782017,0.160070085504447,0.045882928199948596,0.5814422149290354,1.0001391973460028,6098.110718028121,6885.515418780322,X362.2089_5.1662917,73453,1
icc_log_minus_centre,0.6103558772997655,0.6129118196005269,0.05327966069410343,0.053818339105030887,0.49824840649290963,0.7066305044640269,1.0000783182794761,5676.0380819237525,10209.435892259076,X362.2089_5.1662917,73453,1
wi_sd_log,0.2597660624,0.2589685,0.015717888902857927,0.015652549500000015,0.23127525000000002,0.29256784999999996,1.000022052566478,9744.107188213377,14503.854747502428,X362.2089_5.1662917,73453,1
bw_sd_log_level_2,0.32650457045,0.325635,0.026787191321961747,0.026558555099999995,0.27641037500000004,0.38145157499999993,1.0000454851164151,6710.248098233428,11422.369305751052,X362.2089_5.1662917,73453,1
bw_sd_log_level_3,0.45286940525,0.346503,0.36252802372110976,0.1810780923,0.14335050000000002,1.4506282499999974,1.0003298122882063,6046.01688047605,6986.233628862651,X362.2089_5.1662917,73453,1
icc_log_level_2,0.6903715736172039,0.6715595818157234,0.1169689788081625,0.11096751177748158,0.5021652231097393,0.9502639174341573,1.000066003137106,5392.733575530039,5710.459616635419,X360.1925_5.005441,23685,1
icc_log_level_3,0.33545491059596044,0.2687239904583866,0.23517608318832212,0.2157290709753976,0.049254231252859895,0.8904495930881826,1.0002146763780657,6215.420534129823,5793.167687599624,X360.1925_5.005441,23685,1
icc_log_minus_centre_nominator,0.3549166630212434,0.3776046315812862,0.13392841894411453,0.13139860206773224,0.05732561282600619,0.5608430190772835,1.0000716066751818,6138.233223078267,6039.741155303797,X360.1925_5.005441,23685,1
icc_log_minus_centre,0.5334627025920868,0.5367013520311726,0.061810251187692934,0.061308365702611306,0.4039616027763226,0.6464795198439486,1.0000252272333257,4980.332928502991,9341.223819377574,X360.1925_5.005441,23685,1
wi_sd_log,0.1886935079,0.18812250000000003,0.011523449835893053,0.011374507199999996,0.16775494999999999,0.21316979999999994,1.0000168584075426,8412.605547948655,12432.05324610715,X360.1925_5.005441,23685,1
bw_sd_log_level_2,0.20244308675,0.202098,0.01868084399365136,0.01836274230000001,0.16644305,0.240352125,1.0000402614435753,5976.940889799365,10682.476210555968,X360.1925_5.005441,23685,1
bw_sd_log_level_3,0.230054634865,0.167959,0.2086173802092143,0.0947915136,0.0630744625,0.7897090749999981,1.0001988848563628,6198.607319176686,5538.551683203224,X360.1925_5.005441,23685,1
icc_log_level_2,0.8124897940423609,0.8043778086705118,0.06055757515279351,0.053399638257044295,0.7099675599872282,0.9560685131755967,1.000018816275114,4146.39252432583,6030.208463065095,X131.0693_0.66102034,293086,1
icc_log_level_3,0.2367916862785431,0.16395299843891253,0.21964242739689763,0.16960477876654412,0.00335430209573443,0.8163483805795072,1.0001408747145406,2945.2051797855534,3948.1828371671445,X131.0693_0.66102034,293086,1
icc_log_minus_centre_nominator,0.5756981077638178,0.624568256203576,0.16949304890780595,0.13729375326865853,0.13642772007755838,0.7828188773675269,1.0001784211651152,3161.842043538295,6183.417409787818,X131.0693_0.66102034,293086,1
icc_log_minus_centre,0.7537369819067196,0.756378205252677,0.037518390541275974,0.03688527771060191,0.6727165462646459,0.8196689674975228,1.0000103326026957,4328.578249934841,9336.830802319471,X131.0693_0.66102034,293086,1
wi_sd_log,0.29075931075,0.2898935,0.017674124495106337,0.01754879490000004,0.258949925,0.32795964999999994,1.0000740782831268,8536.943254303987,13809.534050387338,X131.0693_0.66102034,293086,1
bw_sd_log_level_2,0.5116832162,0.510057,0.03691434025178926,0.0365401596,0.443581825,0.5882997249999999,1.0000233459227688,4756.504296497918,8994.490738602819,X131.0693_0.66102034,293086,1
bw_sd_log_level_3,0.35002182027105,0.260213,0.33209388847037463,0.17449905480000003,0.034682065,1.2444082499999993,1.0001298410141062,2973.8733275816944,3967.3160995088997,X131.0693_0.66102034,293086,1
icc_log_level_2,0.8309479687441572,0.8283385827147686,0.05042651670439876,0.0455882196647128,0.7357691177975886,0.945487550045436,1.0000623913670603,3781.695365349111,6128.629599602584,X244.1217_3.939478,10214,0.6241610738255033
icc_log_level_3,0.17712958187560815,0.10465362290489401,0.1927177505287982,0.12200997395418628,0.0010326659460741213,0.7257342539993872,1.0001346733347745,2444.662590257721,3367.382302159894,X244.1217_3.939478,10214,0.6241610738255033
icc_log_minus_centre_nominator,0.6538183868685491,0.7036121917913956,0.1576062204399263,0.11139636854954314,0.2172243572227171,0.8325809806308572,1.0003084494003565,3022.0030933814846,6572.459618331873,X244.1217_3.939478,10214,0.6241610738255033
icc_log_minus_centre,0.7941517254809202,0.7967760090768582,0.038608349287267106,0.03796617011052818,0.7094222760809203,0.8611152654836011,0.9999530051765229,4341.1251554103455,8743.974263279575,X244.1217_3.939478,10214,0.6241610738255033
wi_sd_log,0.3964140982,0.3946695,0.03097891864671817,0.030410349900000022,0.34134977499999997,0.462451075,0.9999682938287778,7289.949358510821,10672.095134875713,X244.1217_3.939478,10214,0.6241610738255033
bw_sd_log_level_2,0.78562804675,0.7816525000000001,0.06895340086110242,0.06861991709999997,0.6620045,0.9303343,0.9999560940033468,5221.820765236582,9733.22022016933,X244.1217_3.939478,10214,0.6241610738255033
bw_sd_log_level_3,0.403568450118085,0.29968,0.38031295228215606,0.2252543832,0.0283726625,1.4236477499999975,1.0001130349275078,2446.108681349298,3413.8990789735744,X244.1217_3.939478,10214,0.6241610738255033
icc_log_level_2,0.6802989155284876,0.6764876603831553,0.07664064035447396,0.06833760777113052,0.5397527931679603,0.8583579071591216,1.0000931352656184,5112.8943215279,7563.749888362643,X244.1204_4.053961,10156,0.6610738255033557
icc_log_level_3,0.12126377736676103,0.061581172965008285,0.15603876588731744,0.07655973157948649,2.901578792322683e-4,0.6009758893409579,0.9999642574828153,3545.8716778397893,4973.645547670344,X244.1204_4.053961,10156,0.6610738255033557
icc_log_minus_centre_nominator,0.5590351381617266,0.5817864981938157,0.1148615463757975,0.0918492605833546,0.2460006149201738,0.7166107821642268,1.0001539313437868,4329.863545829817,6777.717170831964,X244.1204_4.053961,10156,0.6610738255033557
icc_log_minus_centre,0.6355901165204377,0.6392702052683439,0.06064183856280264,0.060270703026988295,0.5070976872255818,0.7429024427296894,1.0003445956451833,4355.169689395944,9393.980996533717,X244.1204_4.053961,10156,0.6610738255033557
wi_sd_log,0.6186102125,0.615157,0.049170322932602435,0.04793542319999996,0.5317679,0.7235731249999999,0.9999716747889554,6347.472065281323,12130.501921257797,X244.1204_4.053961,10156,0.6610738255033557
bw_sd_log_level_2,0.8218099812,0.818373,0.0778226040608324,0.07786985850000004,0.6790447500000001,0.9822544249999999,1.0004938030153865,6001.967539339601,11512.616072810359,X244.1204_4.053961,10156,0.6610738255033557
bw_sd_log_level_3,0.351234511203215,0.263574,0.3389648489091057,0.20547872309999995,0.017582425000000002,1.2597454999999995,0.9999637859968096,3569.9841347696824,5009.8682502826405,X244.1204_4.053961,10156,0.6610738255033557
icc_log_level_2,0.6497206153081192,0.6424199005069695,0.07962228503710009,0.06439081025213014,0.5160231899185374,0.8609711118267337,1.0000209432254374,4374.3579197829195,5690.461302307861,X638.4873_9.406446,17511,0.9899328859060402
icc_log_level_3,0.10894357298193945,0.04622732119752368,0.15996238585369743,0.058901364561238116,1.8670778286447286e-4,0.6321573972451954,1.0000636247892918,3270.6976012151063,5528.354889781528,X638.4873_9.406446,17511,0.9899328859060402
icc_log_minus_centre_nominator,0.5407770423261797,0.5643021156540627,0.1100298631845258,0.07907821387524576,0.21836054768189164,0.686306046826542,0.9999640422273656,4380.811744203025,5720.500971833603,X638.4873_9.406446,17511,0.9899328859060402
icc_log_minus_centre,0.6066786773452364,0.6098328947942397,0.0553210130450766,0.05442212144509554,0.4890382816387013,0.706347544696998,0.9999725991259715,4714.275250688253,9100.357457623517,X638.4873_9.406446,17511,0.9899328859060402
wi_sd_log,0.2912524524,0.290316,0.017976264700992926,0.017659989900000027,0.25880295,0.3298761,0.9999506939106467,7703.955027269455,11899.816081065548,X638.4873_9.406446,17511,0.9899328859060402
bw_sd_log_level_2,0.36333844,0.362599,0.030664774330955682,0.030401454300000012,0.305209175,0.426211025,0.9999571688373593,5442.654211635508,10112.995575076518,X638.4873_9.406446,17511,0.9899328859060402
bw_sd_log_level_3,0.149135943185778,0.10209,0.17346241602000842,0.08236895645999999,0.006402566750000001,0.612678074999999,1.0000361484165283,3287.171684088893,5528.203632494512,X638.4873_9.406446,17511,0.9899328859060402
icc_log_level_2,0.6033013137087273,0.5921192445831975,0.10076723394060103,0.08410654130896315,0.4350901304801572,0.8592223823084879,0.9999849185503937,4718.843354714799,6277.211758405414,X614.4867_9.768227,26098,0.8355704697986577
icc_log_level_3,0.15005084274662175,0.08088664127396132,0.18018146158769827,0.09516532481072446,7.484118795079341e-4,0.6959718137930792,1.000058540040167,3714.8027140146924,5462.376284392428,X614.4867_9.768227,26098,0.8355704697986577
icc_log_minus_centre_nominator,0.45325047096210563,0.472805073951457,0.11365600092242478,0.09614289228839452,0.15665087292095833,0.6220541323269168,0.9999503402150084,4651.138958140049,6579.982749814825,X614.4867_9.768227,26098,0.8355704697986577
icc_log_minus_centre,0.5327046126123988,0.5368715578372278,0.06667479249682795,0.06560779043241392,0.39164263127669957,0.6534092112543042,1.0000528745002841,4651.015759713387,8066.761376594813,X614.4867_9.768227,26098,0.8355704697986577
wi_sd_log,0.44980726425,0.44812,0.030762102081804268,0.030445190999999996,0.394386475,0.514369475,1.0000581879694201,7531.38041938808,11713.983105512627,X614.4867_9.768227,26098,0.8355704697986577
bw_sd_log_level_2,0.4820898654,0.4808365,0.04887621723102171,0.04841282040000002,0.390040975,0.5820491249999998,0.9999690261076382,5438.46490815971,9691.737134242207,X614.4867_9.768227,26098,0.8355704697986577
bw_sd_log_level_3,0.26975247116665,0.19581500000000002,0.2823755552138302,0.14362309437,0.018223505,0.9902919499999995,1.0002178132013404,3724.781079397449,5562.112197014136,X614.4867_9.768227,26098,0.8355704697986577
icc_log_level_2,0.5784406166672191,0.5662382849674941,0.10156578942944469,0.08370191628173376,0.4114062938530574,0.8418788530854178,1.0000795701065721,4510.982192565453,6233.786505641312,X614.4874_9.765492,25955,0.8926174496644296
icc_log_level_3,0.1354164326627218,0.06942492124982774,0.1721735531504284,0.08335607579932001,5.505428492471874e-4,0.668273410231828,1.0002946351355226,3940.837450254192,6029.566740357101,X614.4874_9.765492,25955,0.8926174496644296
icc_log_minus_centre_nominator,0.44302418400449733,0.46012345299212076,0.10736742673318833,0.0909402579028128,0.16518505929763386,0.607524308384897,1.000148609762651,4941.638191411698,5941.855374454435,X614.4874_9.765492,25955,0.8926174496644296
icc_log_minus_centre,0.5120682847061,0.5149280778420752,0.06725204087560734,0.06678871328687391,0.3713051496384656,0.6364428627033776,0.9999642878474551,4685.492637446649,8811.1348701572,X614.4874_9.765492,25955,0.8926174496644296
wi_sd_log,0.42547312765,0.4239985,0.028406852870199385,0.027914392800000014,0.37430215,0.48578247499999994,0.9999667964472747,7390.7275576871825,11339.737716689759,X614.4874_9.765492,25955,0.8926174496644296
bw_sd_log_level_2,0.4372728578,0.435666,0.044424422863508506,0.04341349319999996,0.35233187499999996,0.5276552249999997,0.9999809960995667,5927.637118651253,10002.584535010588,X614.4874_9.765492,25955,0.8926174496644296
bw_sd_log_level_3,0.230004823819735,0.166138,0.23776274757189314,0.12426189509999999,0.014446432500000002,0.8607638999999974,1.0005031709008303,3943.892342275236,6053.441265224144,X614.4874_9.765492,25955,0.8926174496644296
icc_log_level_2,0.7754699549105336,0.7662486442274521,0.07476056533110013,0.0693740464358102,0.6471721729020881,0.9460267793616444,1.0003771557091181,5523.032364741276,7814.8997104673235,X94.0088_0.8354798,24677,1
icc_log_level_3,0.2894936983054375,0.22632267484283036,0.21342581542679437,0.18498796212928195,0.03622397974548748,0.8249703583968495,1.0001319210975141,5724.5105975553615,7981.141858666673,X94.0088_0.8354798,24677,1
icc_log_minus_centre_nominator,0.4859762566050961,0.5196422477973006,0.1513082012923314,0.13756022337364587,0.11874385447840922,0.6976944394098421,1.0000728000515295,5553.435016770001,8100.340204346874,X94.0088_0.8354798,24677,1
icc_log_minus_centre,0.6833831652845184,0.6861779296990855,0.04686157061467937,0.04620550731831111,0.5847992403140997,0.7660182040145492,1.0003711031495506,4486.352028618053,8538.120681920642,X94.0088_0.8354798,24677,1
wi_sd_log,0.39243336955,0.3913775,0.02427238104114743,0.0241545192,0.34803072499999993,0.44293839999999995,1.0000351464827892,8464.479749716682,12733.076498070524,X94.0088_0.8354798,24677,1
bw_sd_log_level_2,0.5796451652,0.5781265,0.04510462900899985,0.04477600259999996,0.49592437500000003,0.6729407249999998,1.0004057739220589,5084.655217557713,9197.413750233825,X94.0088_0.8354798,24677,1
bw_sd_log_level_3,0.48815209875,0.37977700000000003,0.3819544753706779,0.20876861250000003,0.137600425,1.507742249999998,1.000173965430158,5765.835117298416,7834.706416069328,X94.0088_0.8354798,24677,1
icc_log_level_2,0.6425049141253149,0.6300835976679255,0.09431260328264815,0.07709731047429706,0.49023796948437887,0.8906678062282258,0.9999738185566607,4342.623155540375,4470.842372120885,X328.2399_7.229823,28523,1
icc_log_level_3,0.16570817851959257,0.09262167187514167,0.19109415345224648,0.10499347342985046,0.001293723683304883,0.7368105999943392,0.9999760736999997,3411.9656287238504,4322.30559506322,X328.2399_7.229823,28523,1
icc_log_minus_centre_nominator,0.4767967356057223,0.5022514252074969,0.12191865387555431,0.09780347423513794,0.14754925680274802,0.6446451888119773,0.9999588687148985,4105.504823142683,4477.260316041648,X328.2399_7.229823,28523,1
icc_log_minus_centre,0.5708217950207743,0.5740632839180755,0.05846412647136309,0.05881262948668857,0.4480387379913966,0.6751663274985662,0.9999684003740221,5116.487640916111,9400.803902421476,X328.2399_7.229823,28523,1
wi_sd_log,0.35966709755,0.3585685,0.022079762733950594,0.02197657979999996,0.3199049,0.4059553499999999,0.9999737811510724,7946.19516178866,11128.854067436185,X328.2399_7.229823,28523,1
bw_sd_log_level_2,0.4164184325,0.41556950000000004,0.03660389076395154,0.03642525809999995,0.3461668,0.4898318749999999,0.9999954791338861,6129.214571454942,10553.379453527237,X328.2399_7.229823,28523,1
bw_sd_log_level_3,0.244390420638455,0.176069,0.2505443357186711,0.12533581641,0.0202509625,0.917729674999999,0.9999801134598544,3400.26775796983,4342.064746898512,X328.2399_7.229823,28523,1
icc_log_level_2,0.6880401374472901,0.6747850299615581,0.10265138358778812,0.09667414395348199,0.5166095599869927,0.9186879576700794,0.9999523269998445,6073.826254943991,9774.491121660827,X449.3132_6.42327,15019,0.9932885906040269
icc_log_level_3,0.295921799395573,0.23783503002972078,0.2120923858062816,0.19220414985942957,0.039642569530323093,0.8124944808904571,0.9999653428398556,6682.829270270716,10290.292906593495,X449.3132_6.42327,15019,0.9932885906040269
icc_log_minus_centre_nominator,0.39211833805171703,0.413307911265293,0.12794784980517682,0.12328621413577737,0.10089866544090137,0.5916162239336814,1.000013739746828,6782.178212591111,10057.79470424853,X449.3132_6.42327,15019,0.9932885906040269
icc_log_minus_centre,0.5559481439324573,0.5587491021174268,0.06122977656760172,0.06021340086941695,0.4272670351247048,0.6659930446083582,1.0002884814031427,4830.3527185989715,7564.550677825452,X449.3132_6.42327,15019,0.9932885906040269
wi_sd_log,0.53482681845,0.5330334999999999,0.0331508395501386,0.03247783560000005,0.475248325,0.6055016999999999,0.9999557854922191,7485.166947433319,11501.114046701472,X449.3132_6.42327,15019,0.9932885906040269
bw_sd_log_level_2,0.60073993565,0.599612,0.05476996380186819,0.0537553695,0.4955748,0.7120588499999997,1.000151963975567,6079.537927755482,10034.374962170721,X449.3132_6.42327,15019,0.9932885906040269
bw_sd_log_level_3,0.567208343309,0.45082849999999997,0.42382373856280425,0.24889444019999996,0.16450075,1.6802184999999994,0.9999643975351773,6685.420221242072,10420.736029620972,X449.3132_6.42327,15019,0.9932885906040269
icc_log_level_2,0.5773905970452821,0.5673810661360004,0.09472600185361324,0.07879253208416488,0.4161904013289345,0.8214371326273292,0.9999828738985582,5086.903468248514,6355.330662621908,X465.3092_6.1521144,12252,0.9798657718120806
icc_log_level_3,0.1239755955841646,0.0641635565213183,0.15798066185217255,0.07528174361245103,7.071297453127177e-4,0.617143355310623,1.00002295786279,4548.875363967694,6598.388346930703,X465.3092_6.1521144,12252,0.9798657718120806
icc_log_minus_centre_nominator,0.4534150014611174,0.4683157784214459,0.10086948700284334,0.08594358486243124,0.19050754379897405,0.6096820719219492,0.9999727189633907,4967.148497126716,6935.424410895659,X465.3092_6.1521144,12252,0.9798657718120806
icc_log_minus_centre,0.517293769534107,0.520073611272142,0.06474208312218481,0.06429650331146122,0.38120586830762465,0.6346941461055918,1.0001005430059844,4726.324403361732,9544.499647005827,X465.3092_6.1521144,12252,0.9798657718120806
wi_sd_log,0.59231640385,0.5908355000000001,0.03729060753465637,0.03694194420000011,0.52442495,0.6698160999999999,0.9999599912600782,7665.562253688806,11631.856590387792,X465.3092_6.1521144,12252,0.9798657718120806
bw_sd_log_level_2,0.61507717965,0.6142555000000001,0.059316433288513555,0.05859235199999999,0.49991435,0.7348842749999999,1.0000843271505189,5618.690265541026,10336.257874379487,X465.3092_6.1521144,12252,0.9798657718120806
bw_sd_log_level_3,0.3004010076471,0.2233125,0.29049388002918075,0.1617086646,0.0228544375,1.0867374999999915,0.9999724869490078,4552.887831776748,6396.841461641812,X465.3092_6.1521144,12252,0.9798657718120806
icc_log_level_2,0.45400946416285926,0.45075771450771907,0.09017581778623195,0.08077169722463622,0.2886228209314351,0.6441039926936206,1.0001571203228532,4420.140456787903,7192.749170809036,X449.3142_6.502928,14707,0.8590604026845637
icc_log_level_3,0.048402064846434285,0.013208715171058224,0.09643070416563643,0.018431267488475782,2.2877564918060062e-5,0.346575664793143,1.000287244089868,5723.8074628265,8259.392333672344,X449.3142_6.502928,14707,0.8590604026845637
icc_log_minus_centre_nominator,0.405607399316425,0.4117213177195639,0.08343240066704978,0.07999094469560061,0.22498488472959527,0.5538891056597314,1.0006422178710108,4802.553277755553,8015.12852503642,X449.3142_6.502928,14707,0.8590604026845637
icc_log_minus_centre,0.4260940545640596,0.42994188356943297,0.07530654308642641,0.07472012921465723,0.2691968495022742,0.5647675792170677,1.0004450170297392,4185.766103674115,6589.881719365296,X449.3142_6.502928,14707,0.8590604026845637
wi_sd_log,1.00409528325,1.0004,0.06968699708856725,0.0688897502999999,0.880436675,1.1511512499999998,1.0003180306439057,7121.552526300868,11075.772609557482,X449.3142_6.502928,14707,0.8590604026845637
bw_sd_log_level_2,0.86563484565,0.8650880000000001,0.10259660904680974,0.09974636280000009,0.6636244250000001,1.0655037499999995,1.0003119103806282,4836.277899991456,7599.965913313631,X449.3142_6.502928,14707,0.8590604026845637
bw_sd_log_level_3,0.233700941440332,0.1532405,0.28284500097053894,0.14623284101999998,0.0063129835,0.9623815249999973,1.0002857484126586,5734.565777462486,8622.765831913139,X449.3142_6.502928,14707,0.8590604026845637
icc_log_level_2,0.6927171474118484,0.6783869712966065,0.0949428715591828,0.08041521362687556,0.538357304997845,0.9284787655608308,1.0001409133188517,4237.504847043553,5323.73500036146,X283.091_1.6505754,31057,0.9966442953020134
icc_log_level_3,0.22806295519471365,0.15308023040163793,0.21294368455309484,0.14447595192446697,0.012650177637561233,0.8170952846626358,1.0001349528859367,3567.297662292669,5028.536540972469,X283.091_1.6505754,31057,0.9966442953020134
icc_log_minus_centre_nominator,0.46465419221713483,0.4967254578623605,0.13705964451115019,0.11108347746407582,0.10778157538436516,0.6538168986751074,1.0000141857902558,4034.4425078202858,5520.808386938173,X283.091_1.6505754,31057,0.9966442953020134
icc_log_minus_centre,0.6013561429030662,0.604490579862693,0.056510244199430064,0.05561854222169136,0.4827125461084773,0.7027673616498291,1.0004051178241264,4855.352054408532,8752.96587929883,X283.091_1.6505754,31057,0.9966442953020134
wi_sd_log,0.26301188665,0.262311,0.01631861679450823,0.015949810799999985,0.23331982499999998,0.29748355,1.0000395243203257,7394.664625323632,10950.10011196725,X283.091_1.6505754,31057,0.9966442953020134
bw_sd_log_level_2,0.3244940424,0.3237295,0.027857785543242142,0.027697191899999984,0.272226825,0.380988125,1.000454803991518,5615.365170213571,10349.245699452595,X283.091_1.6505754,31057,0.9966442953020134
bw_sd_log_level_3,0.24640153074075,0.1775655,0.25186041049474495,0.10738990709999999,0.048479049999999996,0.8814849999999972,1.000199541694493,3528.0863805631425,5408.67878495318,X283.091_1.6505754,31057,0.9966442953020134
icc_log_level_2,0.5880775905875197,0.5827497631974372,0.08139385089167961,0.06831265009116663,0.44596874285627086,0.7838998543328477,1.0007012801634787,3732.7418994047785,3684.41435185973,X179.0582_3.0651803,182412,1
icc_log_level_3,0.07812311173798522,0.026792790001474248,0.13325186258236132,0.03632217189071856,5.9567265155886465e-5,0.5059182536789066,1.0003386863594994,3324.161222520659,3750.1721061132416,X179.0582_3.0651803,182412,1
icc_log_minus_centre_nominator,0.5099544788495346,0.5246326309631362,0.0939216740343087,0.07507177744801832,0.26081310964739357,0.6466295191507426,1.000076827082974,3735.119180746961,3889.5459406060986,X179.0582_3.0651803,182412,1
icc_log_minus_centre,0.5528953670109472,0.5558233139464888,0.06107599317419159,0.06128821141844675,0.42573445994956344,0.6625548655622154,1.0002315378646194,4358.452087160858,8462.680070700588,X179.0582_3.0651803,182412,1
wi_sd_log,0.50341825395,0.5020525,0.031004268381607608,0.030658685400000003,0.446959875,0.56842675,0.999955302855407,6846.027046153008,11672.854778509565,X179.0582_3.0651803,182412,1
bw_sd_log_level_2,0.5619400818,0.5611245,0.05126583773255178,0.0509651163,0.464057025,0.6661553499999999,1.0003448705240725,5224.713657930685,10760.772374732309,X179.0582_3.0651803,182412,1
bw_sd_log_level_3,0.1875957892201273,0.12553999999999998,0.2353520073571249,0.11356271220000003,0.005954075500000001,0.7621331249999999,1.0003557278040622,3310.725725092957,3745.6352115833774,X179.0582_3.0651803,182412,1
icc_log_level_2,0.7669422427355042,0.7606888027993826,0.11034850858353912,0.12404553258880802,0.5670943802179814,0.9691039426867493,1.0004416232403355,5326.5237574428575,7384.467248714014,X136.0381_0.8579319,513475,1
icc_log_level_3,0.500533899306146,0.47828954287809433,0.2265677924444238,0.26723575423794454,0.14104398109857436,0.932482028283882,1.000365953133121,5608.566487127955,7813.5780783373075,X136.0381_0.8579319,513475,1
icc_log_minus_centre_nominator,0.26640834342935815,0.2724089111132044,0.12623289339723662,0.1441546877234168,0.03553430296233466,0.49059386749816314,1.0002053131309625,5811.735387604561,8065.754297234827,X136.0381_0.8579319,513475,1
icc_log_minus_centre,0.532519004447585,0.5362412663698528,0.06212064838682644,0.06191095066786115,0.4022155590145325,0.644749591013654,1.000084520257556,4795.02552233014,8707.767168091086,X136.0381_0.8579319,513475,1
wi_sd_log,0.26214875695,0.2613625,0.01594368035426384,0.01572964469999999,0.2333478,0.295185,0.9999880899473216,7060.628717300275,11701.060995099866,X136.0381_0.8579319,513475,1
bw_sd_log_level_2,0.2807360972,0.280567,0.026129792790097185,0.02586099179999998,0.23091565000000003,0.3333614499999998,0.999996285562406,5905.589293283669,10848.61153856822,X136.0381_0.8579319,513475,1
bw_sd_log_level_3,0.472570893175,0.3678215,0.3552162596536787,0.19424061509999999,0.156676,1.434371749999999,1.0003590892376806,5585.728437450034,8001.928454871117,X136.0381_0.8579319,513475,1
icc_log_level_2,0.7412669436336219,0.7374016696503723,0.1282796652608362,0.1473595579277808,0.5063576697827769,0.968630238424527,1.0000476846229198,6054.465978738495,8257.874213008596,X136.0382_1.1412821,120774,0.9932885906040269
icc_log_level_3,0.5433930400518087,0.5286239020206891,0.21918929333921575,0.2584853159698726,0.1741813114078198,0.9454885852698575,1.0000787490847165,6275.475240461718,8449.865621440707,X136.0382_1.1412821,120774,0.9932885906040269
